0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.11023622006177902, 0.0
0.0, 0.13385826349258423, 0.0
0.0, 0.17322835326194763, 0.0
0.0, 0.22834645211696625, 0.0
0.0, 0.28346458077430725, 0.0
0.0, 0.3385826647281647, 0.0
0.0, 0.35433071851730347, 0.0
0.0, 0.4173228442668915, 0.0
0.0, 0.4803149700164795, 0.0
0.0, 0.5275590419769287, 0.0
0.0, 0.5275590419769287, 0.0
0.0, 0.5748031735420227, 0.0
0.0, 0.5905511975288391, 0.0
0.0, 0.6062992215156555, 0.0
0.0, 0.6141732335090637, 0.0
0.0, 0.6220472455024719, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6535432934761047, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6535432934761047, 0.0
0.0, 0.6456692814826965, 0.0
0.0, 0.6535432934761047, 0.0
0.0, 0.6535432934761047, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6456692814826965, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6535432934761047, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6377952694892883, 0.0
0.0, 0.6141732335090637, 0.0
0.0, 0.5511810779571533, 0.0
0.0, 0.5433070659637451, 0.0
0.0, 0.4803149700164795, 0.0
0.0, 0.4251968562602997, 0.0
0.0, 0.3385826647281647, 0.0
0.0, 0.15748031437397003, 0.0
0.0, 0.10236220806837082, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
0.0, 0.0, 0.0
