-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, true, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, false
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
-0.0, -0.0, -0.0, 0.0, false, false, false, false, false, true
