0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078125,false,false,false,false,false,false
0.06299212574958801,1.5707963267948966,0.06299212574958801,1.5707963267948966,0.06299212574958801,1.5707963267948966,0.06299212574958801,1.5707963267948966,-0.0078125,false,false,false,false,false,false
0.12261741306753066,0.7399748625151268,0.12261741306753066,0.7399748625151268,0.12261741306753066,0.7399748625151268,0.12261741306753066,0.7399748625151268,-0.0078125,false,false,false,false,false,false
0.15313897976792712,0.8035779697148865,0.15313897976792712,0.8035779697148865,0.15313897976792712,0.8035779697148865,0.15313897976792712,0.8035779697148865,-0.0078125,false,false,false,false,false,false
0.17260086983987452,0.7852236295983991,0.17260086983987452,0.7852236295983991,0.17260086983987452,0.7852236295983991,0.17260086983987452,0.7852236295983991,-0.0078125,false,false,false,false,false,false
0.21217120690151495,1.1573992925691265,0.2722486265829258,0.7947368579855366,0.12310767406746499,0.8060515515679723,0.2103763129550119,0.43591586083692085,-0.0078125,false,false,false,false,false,false
0.24571110715849911,1.340474741708498,0.32510943680220755,0.8268795003809087,0.09378448393151981,0.9296542290920757,0.2326321713415723,0.3289882159652285,-0.0078125,false,false,false,false,false,false
0.2714608736698853,1.428890880144401,0.3587146161923183,0.8467828900338188,0.07941106658409679,1.066185425845624,0.24757077257303348,0.28460906546313913,-0.0078125,false,false,false,false,false,false
0.30319005339909216,1.504056206203348,0.3953908668978683,0.8712025500686196,0.07107681346767512,1.282332496275676,0.2635557674550533,0.2615119033919653,-0.0078125,false,false,false,false,false,false
0.3031682807858232,1.5039444821153165,0.39539334428004863,0.8711009037023612,0.07106303074036098,1.28180014504072,0.2635808122082008,0.26139227554851246,-0.0078125,false,false,false,false,false,false
0.32028193976067904,1.5249466702976353,0.4127563518488497,0.8869420004341673,0.0752964267036077,1.374581269857358,0.27102921785121237,0.27597560857213577,-0.0078125,false,false,false,false,false,false
0.37407301206708693,1.57363926034565,0.4744872851990809,0.9081548027660352,0.08110972244256684,1.5839081181324906,0.30296262563781884,0.27100393237322556,-0.0078125,false,false,false,false,false,false
0.37217906293300995,1.5657887336369922,0.4748051842751673,0.9008363690539491,0.07922757017433109,1.5472706088923684,0.3052862853202069,0.2624496722982497,-0.0078125,false,false,false,false,false,false
0.378230657762668,1.5870552921201146,0.49289968913723686,0.8745529303928808,0.056252168679251945,1.68033312494017,0.32102333180179166,0.17507043584717993,-0.0078125,false,false,false,false,false,false
0.378230657762668,1.5870552921201146,0.49289968913723686,0.8745529303928808,0.056252168679251945,1.68033312494017,0.32102333180179166,0.17507043584717993,-0.0078125,false,false,false,false,false,false
0.38744108935362515,1.5835772161443065,0.5007736024911751,0.8845373910059909,0.06533174363291654,1.6466623583317554,0.32393184461948615,0.20248428216821965,-0.0078125,false,false,false,false,false,false
0.40173589855642233,1.582679069917218,0.5193733447103082,0.8842606901109068,0.06789119210567245,1.6411670793113178,0.33610437809133914,0.2028834091785,-0.0078125,false,false,false,false,false,false
0.41807107334006915,1.5708863634342498,0.5462171243558074,0.8716526482405836,0.06650858229750191,1.5713622946010462,0.35776125572095374,0.18698989514897946,-0.0078125,false,false,false,false,false,false
0.4134036335455314,1.5555902339329166,0.5467344946797883,0.8572491261254995,0.06211224344674385,1.4694186966081841,0.3631445638173633,0.17099388136233937,-0.0078125,false,false,false,false,false,false
0.42892309570141723,1.5993097370453981,0.5654328268322515,0.8606499561752878,0.04942596287885647,1.8208010074125722,0.3717286449009894,0.1291878928679749,-0.0078125,false,false,false,false,false,false
0.4090681284718984,1.5485824952648564,0.5452721117087488,0.8480984588527802,0.05811935598020916,1.4138150698632972,0.36518872054784346,0.15784654351733446,-0.0078125,false,false,false,false,false,false
0.39251136784105495,1.4974610669209072,0.5376859387599402,0.8154571405975624,0.05908425860181992,1.062433530267627,0.37219879697579494,0.13911779407476801,-0.0078125,false,false,false,false,false,false
0.3687892278937076,1.4008897063563834,0.5165653801312986,0.7805149791045953,0.08570315611309302,0.7559612280733329,0.37172480184607165,0.15882521697669466,-0.0078125,false,false,false,false,false,false
0.364067860452921,1.382304829523983,0.5082790729464496,0.7804353695027445,0.09398629018611447,0.7585561968791973,0.36692728397256474,0.1771196070799163,-0.0078125,false,false,false,false,false,false
0.35782650318466747,1.3576184309787525,0.5081618393993933,0.759031161517188,0.09461809402263345,0.6433288739838409,0.3730163969008385,0.15275238734786464,-0.0078125,false,false,false,false,false,false
